run_id,melee_kills,magic_kills,melee_hits,magic_hits,damage_taken,damage_dealt,deaths,time_alive,weapon,spell,boots,armor,enemy_hp_mult,enemy_dmg_mult,enemy_speed_mult,spawn_count,heal_on_kill_base
bot_hybrid_00042,4,5,31,31,204.928,746.0,1,27.883,Rapier,Hex Spike,Voidstep Treads,Blood Harness,2.257,1.918,1.33,5,8
bot_reckless_00038,6,0,29,8,142.847,331.0,1,13.6,Rapier,Ice Needle,Voidstep Treads,Chain Shirt,1.392,1.184,1.09,3,8
bot_tank_00039,6,0,25,5,152.56,390.0,1,14.067,Hatchet,Ice Needle,Sprint Greaves,Chain Shirt,1.519,1.291,1.113,3,8
bot_reckless_00039,5,1,33,11,149.733,407.0,1,14.35,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,1.519,1.291,1.113,3,8
bot_magic_sniper_00016,4,4,14,44,159.748,584.0,1,47.133,Rusty Blade,Ice Needle,Leather Boots,Cloth Wrap,2.182,1.855,1.302,5,8
bot_reckless_00040,3,1,26,5,138.129,304.0,1,9.583,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_tank_00040,4,1,24,6,139.854,312.0,1,15.483,Rusty Blade,Hex Spike,Sprint Greaves,Cloth Wrap,1.392,1.184,1.09,3,8
bot_reckless_00041,4,1,26,6,140.499,334.0,1,12.967,Rusty Blade,Ice Needle,Leather Boots,Chain Shirt,1.593,1.354,1.113,3,8
bot_hybrid_00043,4,5,21,55,187.51,724.0,1,53.5,Hatchet,Ice Needle,Sprint Greaves,Chain Shirt,2.434,2.069,1.357,5,8
bot_tank_00041,5,0,24,2,148.823,364.0,1,10.633,Hatchet,Hex Spike,Sprint Greaves,Blood Harness,1.463,1.244,1.09,3,8
bot_magic_sniper_00017,5,4,15,38,174.933,610.0,1,52.917,Hatchet,Ice Needle,Leather Boots,Chain Shirt,1.989,1.691,1.302,4,8
bot_reckless_00042,5,0,25,7,172.501,366.0,1,9.95,Hatchet,Ember Bolt,Voidstep Treads,Blood Harness,1.392,1.184,1.09,3,8
bot_hybrid_00044,2,4,22,21,169.0,470.0,1,21.717,Rusty Blade,Hex Spike,Sprint Greaves,Cloth Wrap,2.2,1.87,1.275,5,8
bot_tank_00042,5,1,34,3,188.998,384.0,1,15.467,Rapier,Ember Bolt,Voidstep Treads,Blood Harness,1.519,1.291,1.113,3,8
bot_reckless_00043,5,0,23,4,173.815,378.0,1,12.033,Hatchet,Hex Spike,Leather Boots,Blood Harness,1.392,1.184,1.09,3,8
bot_tank_00043,3,3,28,12,149.599,372.0,1,15.85,Rapier,Ember Bolt,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_hybrid_00045,3,4,22,27,164.33,444.0,1,19.55,Rapier,Ice Needle,Voidstep Treads,Chain Shirt,2.182,1.855,1.302,5,8
bot_magic_sniper_00018,3,4,14,38,139.135,512.0,1,35.183,Rusty Blade,Ember Bolt,Leather Boots,Chain Shirt,2.182,1.855,1.302,5,8
bot_reckless_00044,4,0,27,6,136.236,303.0,1,11.533,Rapier,Ember Bolt,Leather Boots,Cloth Wrap,1.605,1.364,1.09,4,8
bot_tank_00044,2,3,27,4,152.186,329.0,1,11.583,Rusty Blade,Ice Needle,Leather Boots,Chain Shirt,1.463,1.244,1.09,3,8
bot_reckless_00045,6,0,26,5,149.954,383.0,1,14.95,Hatchet,Hex Spike,Leather Boots,Chain Shirt,1.392,1.184,1.09,3,8
bot_tank_00045,5,0,24,3,168.777,374.0,1,11.933,Hatchet,Ember Bolt,Leather Boots,Blood Harness,1.666,1.416,1.113,4,8
bot_magic_sniper_00019,1,4,11,31,170.775,426.0,1,29.417,Hatchet,Ice Needle,Sprint Greaves,Blood Harness,1.666,1.416,1.113,4,8
bot_hybrid_00046,3,5,20,27,155.373,572.0,1,39.3,Rusty Blade,Hex Spike,Leather Boots,Chain Shirt,1.989,1.691,1.302,4,8
bot_reckless_00046,7,0,28,5,205.35,442.0,1,14.433,Hatchet,Hex Spike,Leather Boots,Blood Harness,2.182,1.855,1.302,5,8
bot_tank_00046,5,0,32,4,135.903,328.0,1,11.667,Rapier,Ember Bolt,Leather Boots,Chain Shirt,1.463,1.244,1.09,3,8
bot_reckless_00047,5,0,19,7,174.503,334.0,1,11.067,Hatchet,Hex Spike,Leather Boots,Blood Harness,1.666,1.416,1.113,4,8
bot_tank_00047,3,2,24,6,135.889,300.0,1,12.133,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,1.519,1.291,1.113,3,8
bot_magic_sniper_00020,3,4,11,35,141.706,491.0,1,35.3,Rusty Blade,Hex Spike,Sprint Greaves,Chain Shirt,2.086,1.773,1.302,4,8
bot_hybrid_00047,4,3,20,27,153.201,504.0,1,30.317,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,2.182,1.855,1.302,5,8
bot_magic_sniper_00021,2,6,18,32,153.038,610.0,1,75.367,Rapier,Hex Spike,Voidstep Treads,Chain Shirt,1.989,1.691,1.302,4,8
bot_magic_sniper_00022,2,4,9,25,133.393,441.0,1,37.8,Rapier,Hex Spike,Leather Boots,Cloth Wrap,1.666,1.416,1.113,4,8
bot_magic_sniper_00023,2,5,14,36,143.58,468.0,1,61.533,Rapier,Hex Spike,Sprint Greaves,Cloth Wrap,1.593,1.354,1.113,3,8
bot_magic_sniper_00024,2,6,10,50,150.091,537.0,1,35.75,Rusty Blade,Ember Bolt,Sprint Greaves,Chain Shirt,1.989,1.691,1.302,4,8
bot_magic_sniper_00025,2,5,12,25,132.393,458.0,1,46.1,Rapier,Hex Spike,Leather Boots,Cloth Wrap,1.666,1.416,1.113,4,8
bot_magic_sniper_00026,3,4,10,40,148.451,576.0,1,46.333,Hatchet,Hex Spike,Sprint Greaves,Cloth Wrap,2.278,1.936,1.302,5,8
bot_magic_sniper_00027,2,4,12,35,131.664,436.0,1,37.483,Rapier,Ice Needle,Leather Boots,Cloth Wrap,1.666,1.416,1.113,4,8
bot_magic_sniper_00028,1,7,16,44,131.265,574.0,1,55.467,Rusty Blade,Ice Needle,Voidstep Treads,Cloth Wrap,2.086,1.773,1.302,4,8
bot_magic_sniper_00029,2,5,15,37,143.25,563.0,1,39.717,Rapier,Hex Spike,Voidstep Treads,Blood Harness,1.989,1.691,1.302,4,8
bot_magic_sniper_00030,4,3,9,39,157.863,447.0,1,40.433,Rusty Blade,Ice Needle,Leather Boots,Blood Harness,2.182,1.855,1.302,5,8
bot_magic_sniper_00031,5,3,17,26,182.094,551.0,1,50.533,Rusty Blade,Hex Spike,Voidstep Treads,Blood Harness,2.257,1.918,1.33,5,8
bot_magic_sniper_00032,3,5,13,46,149.852,511.0,1,57.45,Rusty Blade,Ice Needle,Sprint Greaves,Cloth Wrap,2.157,1.833,1.33,4,8
bot_magic_sniper_00033,2,6,12,40,132.92,580.0,1,58.75,Rapier,Hex Spike,Sprint Greaves,Cloth Wrap,2.086,1.773,1.302,4,8
bot_magic_sniper_00034,4,4,14,43,176.565,599.0,1,41.083,Hatchet,Ember Bolt,Sprint Greaves,Blood Harness,2.086,1.773,1.302,4,8
bot_magic_sniper_00035,3,4,10,47,140.681,552.0,1,51.267,Hatchet,Ember Bolt,Voidstep Treads,Cloth Wrap,2.278,1.936,1.302,5,8
bot_magic_sniper_00036,4,5,15,38,151.266,601.0,1,55.4,Hatchet,Ember Bolt,Sprint Greaves,Cloth Wrap,1.989,1.691,1.302,4,8
bot_magic_sniper_00037,2,5,7,36,156.956,554.0,1,35.167,Hatchet,Hex Spike,Voidstep Treads,Blood Harness,2.182,1.855,1.302,5,8
bot_magic_sniper_00038,3,5,13,30,148.969,602.0,1,45.9,Hatchet,Hex Spike,Voidstep Treads,Chain Shirt,2.157,1.833,1.33,4,8
bot_magic_sniper_00039,6,2,12,45,148.531,622.0,1,37.967,Hatchet,Hex Spike,Sprint Greaves,Chain Shirt,1.989,1.691,1.302,4,8
bot_magic_sniper_00040,5,3,14,42,146.814,580.0,1,72.35,Rusty Blade,Ice Needle,Sprint Greaves,Chain Shirt,2.086,1.773,1.302,4,8
bot_magic_sniper_00041,2,5,13,29,156.076,504.0,1,37.5,Hatchet,Ember Bolt,Voidstep Treads,Chain Shirt,2.086,1.773,1.302,4,8
bot_magic_sniper_00042,3,4,15,30,164.496,499.0,1,49.483,Rusty Blade,Ember Bolt,Voidstep Treads,Blood Harness,2.182,1.855,1.302,5,8
bot_magic_sniper_00043,3,4,12,30,134.903,564.0,1,35.733,Hatchet,Ember Bolt,Sprint Greaves,Blood Harness,2.182,1.855,1.302,5,8
bot_magic_sniper_00044,2,6,17,56,147.592,601.0,1,48.083,Rapier,Ice Needle,Voidstep Treads,Blood Harness,2.086,1.773,1.302,4,8
bot_magic_sniper_00045,3,5,18,36,165.903,516.0,1,53.317,Rusty Blade,Ice Needle,Voidstep Treads,Cloth Wrap,2.157,1.833,1.33,4,8
bot_magic_sniper_00046,4,3,16,45,142.283,516.0,1,30.033,Rusty Blade,Ice Needle,Leather Boots,Cloth Wrap,2.086,1.773,1.302,4,8
bot_magic_sniper_00047,3,5,11,52,145.432,570.0,1,46.883,Hatchet,Ice Needle,Leather Boots,Blood Harness,2.086,1.773,1.302,4,8
bot_melee_aggressive_00047,5,0,19,7,149.486,298.0,1,14.65,Hatchet,Ice Needle,Sprint Greaves,Cloth Wrap,1.392,1.184,1.09,3,8
bot_melee_aggressive_00048,4,2,30,10,150.136,404.0,1,15.917,Rapier,Ice Needle,Voidstep Treads,Chain Shirt,1.519,1.291,1.113,3,8
bot_magic_sniper_00048,3,6,16,42,175.936,596.0,1,44.2,Rusty Blade,Ember Bolt,Voidstep Treads,Blood Harness,1.989,1.691,1.302,4,8
bot_tank_00046,4,0,22,4,141.698,297.0,1,10.817,Hatchet,Ember Bolt,Leather Boots,Cloth Wrap,1.605,1.364,1.09,4,8
bot_melee_aggressive_00049,4,2,29,6,186.324,403.0,1,16.85,Rusty Blade,Hex Spike,Voidstep Treads,Blood Harness,1.463,1.244,1.09,3,8
bot_hybrid_00048,2,6,17,47,184.656,646.0,1,38.117,Hatchet,Hex Spike,Voidstep Treads,Blood Harness,2.157,1.833,1.33,4,8
bot_tank_00047,4,1,27,7,146.106,313.0,1,14.983,Rapier,Ember Bolt,Voidstep Treads,Cloth Wrap,1.666,1.416,1.113,4,8
bot_reckless_00047,5,0,32,5,158.016,334.0,1,13.1,Rapier,Hex Spike,Sprint Greaves,Blood Harness,1.519,1.291,1.113,3,8
bot_melee_aggressive_00050,5,0,27,8,152.972,373.0,1,14.667,Rapier,Hex Spike,Voidstep Treads,Chain Shirt,1.666,1.416,1.113,4,8
bot_hybrid_00049,6,1,17,32,154.913,524.0,1,25.683,Rusty Blade,Hex Spike,Sprint Greaves,Blood Harness,2.086,1.773,1.302,4,8
bot_melee_aggressive_00051,7,0,29,4,156.247,427.0,1,15.383,Hatchet,Hex Spike,Sprint Greaves,Chain Shirt,1.519,1.291,1.113,3,8
bot_tank_00048,3,2,21,5,149.971,364.0,1,12.05,Hatchet,Hex Spike,Leather Boots,Blood Harness,1.593,1.354,1.113,3,8
bot_magic_sniper_00049,4,5,18,43,147.95,686.0,1,42.683,Hatchet,Ice Needle,Leather Boots,Chain Shirt,1.989,1.691,1.302,4,8
bot_reckless_00049,3,0,20,2,128.872,234.0,1,8.583,Rapier,Hex Spike,Sprint Greaves,Chain Shirt,1.544,1.312,1.067,4,8
bot_tank_00049,4,3,25,11,163.064,460.0,1,16.183,Hatchet,Ember Bolt,Leather Boots,Cloth Wrap,2.086,1.773,1.302,4,8
bot_melee_aggressive_00052,6,1,29,11,205.018,445.0,1,18.633,Rusty Blade,Ember Bolt,Sprint Greaves,Blood Harness,1.989,1.691,1.302,4,8
bot_hybrid_00050,3,5,18,34,186.437,558.0,1,31.25,Hatchet,Ember Bolt,Voidstep Treads,Blood Harness,2.257,1.918,1.33,5,8
bot_reckless_00050,5,0,27,5,141.877,313.0,1,9.983,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_tank_00050,5,0,32,6,139.984,364.0,1,12.8,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,1.593,1.354,1.113,3,8
bot_melee_aggressive_00053,3,2,25,6,142.722,289.0,1,13.283,Rapier,Ice Needle,Voidstep Treads,Blood Harness,1.593,1.354,1.113,3,8
bot_magic_sniper_00050,3,4,15,35,152.281,538.0,1,44.1,Hatchet,Ember Bolt,Voidstep Treads,Blood Harness,1.666,1.416,1.113,4,8
bot_reckless_00051,7,0,24,8,207.889,444.0,1,12.667,Rapier,Hex Spike,Voidstep Treads,Blood Harness,2.182,1.855,1.302,5,8
bot_tank_00051,4,0,29,2,149.685,289.0,1,11.317,Rapier,Hex Spike,Voidstep Treads,Blood Harness,1.534,1.304,1.09,3,8
bot_hybrid_00051,4,3,17,31,152.315,497.0,1,31.533,Rusty Blade,Ember Bolt,Leather Boots,Chain Shirt,2.086,1.773,1.302,4,8
bot_reckless_00052,4,1,21,6,141.106,342.0,1,9.867,Rusty Blade,Hex Spike,Voidstep Treads,Blood Harness,1.593,1.354,1.113,3,8
bot_tank_00052,5,0,22,7,144.456,328.0,1,12.633,Rusty Blade,Ice Needle,Voidstep Treads,Cloth Wrap,1.534,1.304,1.09,3,8
bot_melee_aggressive_00055,6,1,35,7,207.136,455.0,1,20.283,Rapier,Ember Bolt,Voidstep Treads,Chain Shirt,2.086,1.773,1.302,4,8
bot_hybrid_00052,2,5,20,32,143.105,500.0,1,27.2,Rapier,Ember Bolt,Sprint Greaves,Blood Harness,1.989,1.691,1.302,4,8
bot_magic_sniper_00051,4,3,8,39,129.063,518.0,1,40.283,Hatchet,Ice Needle,Voidstep Treads,Chain Shirt,2.086,1.773,1.302,4,8
bot_tank_00053,6,1,28,8,188.383,420.0,1,13.833,Rusty Blade,Hex Spike,Leather Boots,Blood Harness,2.086,1.773,1.302,4,8
bot_melee_aggressive_00056,5,0,28,6,153.018,342.0,1,14.333,Rusty Blade,Hex Spike,Sprint Greaves,Chain Shirt,1.74,1.479,1.113,4,8
bot_reckless_00054,5,0,26,6,144.846,361.0,1,11.417,Rusty Blade,Ember Bolt,Sprint Greaves,Chain Shirt,1.519,1.291,1.113,3,8
bot_tank_00054,5,2,32,10,170.206,416.0,1,15.883,Rapier,Ember Bolt,Sprint Greaves,Chain Shirt,2.182,1.855,1.302,5,8
bot_hybrid_00053,3,4,16,33,147.291,560.0,1,33.6,Hatchet,Ice Needle,Leather Boots,Chain Shirt,2.182,1.855,1.302,5,8
bot_melee_aggressive_00057,4,2,35,5,182.337,403.0,1,14.883,Rapier,Hex Spike,Sprint Greaves,Blood Harness,1.519,1.291,1.113,3,8
bot_magic_sniper_00052,4,4,16,41,163.685,520.0,1,42.95,Rapier,Ice Needle,Leather Boots,Chain Shirt,2.257,1.918,1.33,5,8
bot_reckless_00055,6,0,26,5,173.519,352.0,1,13.35,Rapier,Hex Spike,Voidstep Treads,Cloth Wrap,1.463,1.244,1.09,3,8
bot_tank_00055,6,0,40,4,173.172,400.0,1,14.817,Rapier,Ember Bolt,Voidstep Treads,Blood Harness,1.519,1.291,1.113,3,8
bot_melee_aggressive_00058,4,0,23,2,133.956,288.0,1,11.2,Hatchet,Ice Needle,Voidstep Treads,Chain Shirt,1.392,1.184,1.09,3,8
bot_reckless_00056,4,1,28,6,161.587,373.0,1,11.667,Hatchet,Ice Needle,Voidstep Treads,Blood Harness,1.605,1.364,1.09,4,8
bot_melee_aggressive_00059,7,0,30,7,182.646,421.0,1,16.783,Hatchet,Ember Bolt,Leather Boots,Cloth Wrap,1.989,1.691,1.302,4,8
bot_hybrid_00054,3,6,21,36,182.167,649.0,1,30.683,Hatchet,Ember Bolt,Leather Boots,Chain Shirt,1.989,1.691,1.302,4,8
bot_reckless_00057,4,0,21,4,133.516,263.0,1,9.25,Rusty Blade,Ice Needle,Leather Boots,Chain Shirt,1.392,1.184,1.09,3,8
bot_tank_00056,7,0,26,11,164.776,452.0,1,17.567,Hatchet,Ice Needle,Leather Boots,Chain Shirt,1.989,1.691,1.302,4,8
bot_magic_sniper_00053,3,5,16,51,165.964,656.0,1,41.15,Hatchet,Ember Bolt,Voidstep Treads,Chain Shirt,2.182,1.855,1.302,5,8
bot_melee_aggressive_00060,5,1,27,8,189.33,421.0,1,13.683,Hatchet,Ice Needle,Voidstep Treads,Blood Harness,1.534,1.304,1.09,3,8
bot_reckless_00058,5,0,20,8,170.41,392.0,1,11.05,Hatchet,Hex Spike,Sprint Greaves,Cloth Wrap,1.519,1.291,1.113,3,8
bot_tank_00057,5,1,30,5,164.831,400.0,1,14.5,Rusty Blade,Hex Spike,Voidstep Treads,Cloth Wrap,1.519,1.291,1.113,3,8
bot_melee_aggressive_00061,5,0,23,8,140.127,389.0,1,12.167,Rapier,Hex Spike,Leather Boots,Chain Shirt,1.666,1.416,1.113,4,8
bot_hybrid_00055,5,3,31,44,156.21,683.0,1,37.85,Rapier,Ice Needle,Sprint Greaves,Chain Shirt,2.257,1.918,1.33,5,8
bot_magic_sniper_00054,2,5,15,36,145.815,491.0,1,25.217,Rusty Blade,Ice Needle,Leather Boots,Cloth Wrap,2.182,1.855,1.302,5,8
bot_reckless_00059,5,0,22,2,141.71,270.0,1,11.1,Rusty Blade,Hex Spike,Leather Boots,Cloth Wrap,1.593,1.354,1.113,3,8
bot_melee_aggressive_00062,4,0,24,6,132.441,264.0,1,10.1,Rapier,Ice Needle,Leather Boots,Cloth Wrap,1.286,1.093,1.045,3,8
bot_tank_00058,4,1,24,3,143.976,306.0,1,11.6,Hatchet,Ice Needle,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_melee_aggressive_00063,4,1,21,8,148.594,325.0,1,11.467,Rusty Blade,Ice Needle,Leather Boots,Blood Harness,1.593,1.354,1.113,3,8
bot_reckless_00060,7,0,33,12,206.801,475.0,1,15.5,Hatchet,Hex Spike,Voidstep Treads,Blood Harness,2.182,1.855,1.302,5,8
bot_tank_00059,6,0,38,5,175.25,382.0,1,16.717,Rapier,Ice Needle,Sprint Greaves,Cloth Wrap,1.519,1.291,1.113,3,8
bot_hybrid_00056,3,5,20,44,159.867,556.0,1,40.083,Hatchet,Ice Needle,Voidstep Treads,Cloth Wrap,2.157,1.833,1.33,4,8
bot_magic_sniper_00055,4,4,19,50,170.374,571.0,1,38.833,Rapier,Ice Needle,Voidstep Treads,Blood Harness,1.989,1.691,1.302,4,8
bot_melee_aggressive_00064,6,1,30,11,164.808,487.0,1,13.933,Rusty Blade,Ice Needle,Leather Boots,Chain Shirt,2.086,1.773,1.302,4,8
bot_tank_00060,4,2,25,8,163.162,387.0,1,16.083,Rusty Blade,Hex Spike,Voidstep Treads,Chain Shirt,1.593,1.354,1.113,3,8
bot_reckless_00061,6,1,35,13,206.656,445.0,1,19.767,Rapier,Ice Needle,Leather Boots,Blood Harness,2.182,1.855,1.302,5,8
bot_melee_aggressive_00065,3,1,22,4,132.441,244.0,1,9.417,Rapier,Ice Needle,Sprint Greaves,Cloth Wrap,1.286,1.093,1.045,3,8
bot_tank_00061,2,2,19,6,157.637,305.0,1,12.417,Hatchet,Hex Spike,Sprint Greaves,Chain Shirt,1.676,1.424,1.09,4,8
bot_hybrid_00057,5,3,13,25,159.098,517.0,1,24.517,Hatchet,Hex Spike,Leather Boots,Cloth Wrap,2.257,1.918,1.33,5,8
bot_melee_aggressive_00066,4,1,21,6,144.424,333.0,1,11.267,Rusty Blade,Hex Spike,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_reckless_00062,6,0,28,11,190.499,414.0,1,16.417,Rusty Blade,Ice Needle,Sprint Greaves,Blood Harness,1.392,1.184,1.09,3,8
bot_tank_00062,3,1,21,8,130.337,269.0,1,13.933,Rusty Blade,Ice Needle,Leather Boots,Cloth Wrap,1.476,1.254,1.067,3,8
bot_magic_sniper_00056,3,5,10,43,150.98,562.0,1,53.433,Rusty Blade,Hex Spike,Sprint Greaves,Chain Shirt,2.182,1.855,1.302,5,8
bot_reckless_00063,5,0,27,9,137.005,315.0,1,14.217,Rapier,Ice Needle,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_melee_aggressive_00067,6,0,22,5,156.671,363.0,1,10.883,Rusty Blade,Hex Spike,Voidstep Treads,Blood Harness,1.593,1.354,1.113,3,8
bot_tank_00063,4,1,21,4,153.714,334.0,1,12.717,Hatchet,Ember Bolt,Leather Boots,Cloth Wrap,1.666,1.416,1.113,4,8
bot_reckless_00064,6,0,23,9,156.673,406.0,1,13.083,Hatchet,Ember Bolt,Voidstep Treads,Chain Shirt,1.519,1.291,1.113,3,8
bot_melee_aggressive_00068,7,0,30,11,179.518,414.0,1,15.85,Rapier,Ice Needle,Voidstep Treads,Blood Harness,1.989,1.691,1.302,4,8
bot_tank_00064,5,1,31,8,158.683,424.0,1,18.583,Rapier,Ember Bolt,Voidstep Treads,Blood Harness,1.605,1.364,1.09,4,8
bot_hybrid_00059,3,4,25,23,162.684,527.0,1,22.183,Rapier,Ember Bolt,Voidstep Treads,Blood Harness,2.086,1.773,1.302,4,8
bot_reckless_00065,6,0,27,5,160.631,337.0,1,11.567,Rusty Blade,Ice Needle,Voidstep Treads,Chain Shirt,1.519,1.291,1.113,3,8
bot_melee_aggressive_00069,6,1,28,6,192.961,431.0,1,15.867,Hatchet,Hex Spike,Voidstep Treads,Blood Harness,2.086,1.773,1.302,4,8
bot_magic_sniper_00057,2,5,10,46,136.668,526.0,1,54.383,Hatchet,Ember Bolt,Leather Boots,Cloth Wrap,2.086,1.773,1.302,4,8
bot_reckless_00066,3,0,20,3,123.104,222.0,1,4.983,Rapier,Hex Spike,Leather Boots,Cloth Wrap,1.286,1.093,1.045,3,8
bot_tank_00065,7,0,33,7,197.934,431.0,1,16.717,Rapier,Ice Needle,Voidstep Treads,Blood Harness,2.182,1.855,1.302,5,8
bot_melee_aggressive_00070,3,0,22,3,125.642,258.0,1,8.217,Rapier,Ember Bolt,Sprint Greaves,Cloth Wrap,1.286,1.093,1.045,3,8
bot_hybrid_00060,3,5,18,28,173.346,542.0,1,22.9,Hatchet,Ice Needle,Leather Boots,Cloth Wrap,2.257,1.918,1.33,5,8
bot_reckless_00067,5,0,30,4,157.271,328.0,1,9.6,Rusty Blade,Hex Spike,Voidstep Treads,Chain Shirt,1.666,1.416,1.113,4,8
bot_tank_00066,3,1,21,5,150.187,320.0,1,11.017,Rusty Blade,Ember Bolt,Leather Boots,Cloth Wrap,1.392,1.184,1.09,3,8
bot_melee_aggressive_00071,7,0,31,6,164.255,467.0,1,15.667,Rapier,Ice Needle,Voidstep Treads,Chain Shirt,1.989,1.691,1.302,4,8
bot_reckless_00068,5,0,21,6,143.926,378.0,1,12.317,Hatchet,Hex Spike,Leather Boots,Chain Shirt,1.392,1.184,1.09,3,8
bot_tank_00067,5,0,27,7,155.807,299.0,1,12.367,Rapier,Ice Needle,Sprint Greaves,Blood Harness,1.74,1.479,1.113,4,8
bot_magic_sniper_00058,1,7,16,49,166.01,590.0,1,51.233,Rapier,Hex Spike,Leather Boots,Blood Harness,2.182,1.855,1.302,5,8
bot_melee_aggressive_00072,4,0,25,4,153.829,336.0,1,10.4,Hatchet,Hex Spike,Leather Boots,Blood Harness,1.407,1.196,1.067,3,8
bot_hybrid_00061,2,5,16,40,154.558,496.0,1,32.433,Rusty Blade,Ice Needle,Leather Boots,Cloth Wrap,1.989,1.691,1.302,4,8
bot_melee_aggressive_00073,3,1,21,6,148.178,315.0,1,11.317,Rusty Blade,Hex Spike,Leather Boots,Cloth Wrap,1.605,1.364,1.09,4,8
bot_tank_00068,7,0,27,8,189.001,456.0,1,17.717,Hatchet,Ice Needle,Voidstep Treads,Blood Harness,2.182,1.855,1.302,5,8
bot_reckless_00069,5,0,27,4,151.845,329.0,1,12.633,Rusty Blade,Ice Needle,Leather Boots,Blood Harness,1.392,1.184,1.09,3,8
bot_tank_00069,4,1,24,7,160.708,327.0,1,13.85,Rapier,Ice Needle,Sprint Greaves,Cloth Wrap,1.666,1.416,1.113,4,8
bot_melee_aggressive_00074,6,1,33,7,197.306,423.0,1,17.383,Rapier,Hex Spike,Leather Boots,Blood Harness,2.086,1.773,1.302,4,8
bot_magic_sniper_00059,3,6,15,42,178.797,597.0,1,49.95,Rusty Blade,Hex Spike,Sprint Greaves,Blood Harness,1.989,1.691,1.302,4,8
bot_hybrid_00062,2,5,25,26,177.745,483.0,1,17.483,Rusty Blade,Ice Needle,Leather Boots,Cloth Wrap,1.989,1.691,1.302,4,8
bot_reckless_00070,4,0,25,7,130.313,309.0,1,10.017,Rusty Blade,Ember Bolt,Voidstep Treads,Chain Shirt,1.392,1.184,1.09,3,8
bot_tank_00070,2,2,26,5,132.778,284.0,1,8.5,Rapier,Ember Bolt,Voidstep Treads,Cloth Wrap,1.286,1.093,1.045,3,8
bot_melee_aggressive_00075,6,0,30,7,177.157,386.0,1,16.65,Rusty Blade,Ice Needle,Sprint Greaves,Blood Harness,1.392,1.184,1.09,3,8
bot_tank_00071,4,2,32,7,142.394,358.0,1,17.467,Rapier,Ember Bolt,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_melee_aggressive_00076,4,0,19,3,134.268,290.0,1,10.417,Hatchet,Ice Needle,Voidstep Treads,Cloth Wrap,1.392,1.184,1.09,3,8
bot_reckless_00071,4,1,29,8,136.28,345.0,1,12.683,Rapier,Ember Bolt,Leather Boots,Chain Shirt,1.593,1.354,1.113,3,8
bot_magic_sniper_00060,4,4,13,42,186.262,539.0,1,45.267,Rusty Blade,Hex Spike,Sprint Greaves,Blood Harness,2.257,1.918,1.33,5,8
bot_hybrid_00063,4,3,26,34,187.523,516.0,1,23.65,Rusty Blade,Ice Needle,Voidstep Treads,Blood Harness,2.086,1.773,1.302,4,8
bot_tank_00072,6,0,28,7,149.631,396.0,1,14.45,Rusty Blade,Ember Bolt,Voidstep Treads,Chain Shirt,1.392,1.184,1.09,3,8
bot_melee_aggressive_00077,5,0,28,6,149.875,310.0,1,13.4,Hatchet,Ice Needle,Sprint Greaves,Blood Harness,1.666,1.416,1.113,4,8
bot_reckless_00072,4,0,20,3,136.783,254.0,1,8.583,Rusty Blade,Ember Bolt,Sprint Greaves,Cloth Wrap,1.392,1.184,1.09,3,8
bot_tank_00073,4,2,25,7,186.992,448.0,1,16.117,Hatchet,Hex Spike,Leather Boots,Blood Harness,1.593,1.354,1.113,3,8
bot_reckless_00073,5,0,20,4,142.531,336.0,1,12.733,Hatchet,Hex Spike,Sprint Greaves,Chain Shirt,1.392,1.184,1.09,3,8
bot_melee_aggressive_00078,6,0,31,7,180.861,363.0,1,17.383,Rusty Blade,Ice Needle,Voidstep Treads,Blood Harness,1.534,1.304,1.09,3,8
bot_tank_00074,3,0,19,5,124.038,259.0,1,7.85,Rusty Blade,Ember Bolt,Voidstep Treads,Cloth Wrap,1.286,1.093,1.045,3,8
bot_hybrid_00064,4,5,24,41,191.694,697.0,1,39.85,Hatchet,Ice Needle,Leather Boots,Blood Harness,2.157,1.833,1.33,4,8
bot_magic_sniper_00061,2,5,16,38,172.64,496.0,1,50.767,Rapier,Ice Needle,Leather Boots,Blood Harness,1.666,1.416,1.113,4,8
bot_melee_aggressive_00079,5,0,31,3,156.965,339.0,1,12.017,Rapier,Ember Bolt,Voidstep Treads,Chain Shirt,1.482,1.26,1.045,4,8
bot_tank_00075,4,0,29,3,143.848,291.0,1,11.867,Rapier,Ember Bolt,Voidstep Treads,Cloth Wrap,1.534,1.304,1.09,3,8
bot_reckless_00075,6,0,26,5,155.048,408.0,1,11.95,Hatchet,Ember Bolt,Voidstep Treads,Chain Shirt,1.392,1.184,1.09,3,8
